,Date,Text,Hashtags
96,2022-05-30 13:05:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 2.54%. It was previously 2.53%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
97,2022-05-30 13:03:02+00:00,"Strongest Movers in #USDT
 1 #Waves $waves 🔥
 2 #Helium $hnt 
 3 #MaiarDEX $mex 
 4 #Elrond $egld 

Strengthening #alts
 1 #Evmos $evmos 🔥
 2 #Aave $aave 🔥
 3 #Cardano $ada 
 4 #Kava $kava 

out of Top coins

Gem hunting","['USDT', 'Waves', 'Helium', 'MaiarDEX', 'Elrond', 'alts', 'Evmos', 'Aave', 'Cardano', 'Kava']"
98,2022-05-30 13:00:40+00:00,"🚨🚨🚨🚨🚨 #Crypto Price Alert!! 🚨🚨🚨🚨🚨 

$AAVE has increased by 3.50326% in the past hour🚀🚀 

Moon now?? Follow to stay updated #AAVE","['Crypto', 'AAVE']"
99,2022-05-30 12:45:10+00:00,"129,142 #AAVE (13,770,706.113 USD) transfer from #Binance to #Binance 
 
https://t.co/xuuCIgJoud","['AAVE', 'Binance', 'Binance']"
100,2022-05-30 12:40:01+00:00,"↑ Aave V2 Deposit APY for USDC on Polygon is 1.42%. It was previously 1.41%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
101,2022-05-30 12:37:33+00:00,"11,166.803 #ETH (21,036,045.61 USD) transfer from #WrappedEther to #Aave 
 
https://t.co/oWne3DGuY9","['ETH', 'WrappedEther', 'Aave']"
102,2022-05-30 12:32:01+00:00,"#FTX Futures Liquidated on:
🔴 #BTC-PERP $281,176 @ 30,703 
🔴 #WAVES-PERP $54,322 @ 5.95950 
🔴 #AAVE-PERP $7,366 @ 104.060 

#BitMex Liquidated on:
🔴 #XBTUSD $77,600 @ 30,833 

#cryptotrading https://t.co/RQMirsHfU6","['FTX', 'BTC', 'WAVES', 'AAVE', 'BitMex', 'XBTUSD', 'cryptotrading']"
103,2022-05-30 12:30:05+00:00,"🔝 Top gainers of the last hour (Out of Top 100) 📈

🥇 #WAVES $5.9018 📈 4.57328515% 
🥈 #AAVE $106.7658 📈 4.04760687% 
🥉 #KAVA $2.5788 📈 1.79621616% 
4️⃣  #QTUM $4.0765 📈 1.72667109% 
5️⃣  #THETA $1.2582 📈 1.33306894%

Trade #crypto on Binance https://t.co/YF3WzpbYc1","['WAVES', 'AAVE', 'KAVA', 'QTUM', 'THETA', 'crypto']"
104,2022-05-30 12:23:15+00:00,"Binance - BTC Market
#AAVE - Unusual selling activity
7.06 BTC in 6 minutes (11%)
P: 0.00347300 🔴 (0.54%)
24H Vol: 71.04 BTC",['AAVE']
105,2022-05-30 12:20:09+00:00,"Leading The DeFi Charge
#UNI #MM #REAL #AAVE 

https://t.co/ovhmrTtfo4","['UNI', 'MM', 'REAL', 'AAVE']"
106,2022-05-30 12:20:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 1.27%. It was previously 1.28%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
107,2022-05-30 12:19:42+00:00,"#AAVEUSDT Bear Alert!

10X Volume
Price:      107.3
5-min %: -0.19%
Volume:  $978,859
 
#crypto #whale #btc #eth #AAVE $AAVE https://t.co/MMoCzu7Ee4","['AAVEUSDT', 'crypto', 'whale', 'btc', 'eth', 'AAVE']"
108,2022-05-30 12:15:02+00:00,"💦 AAVEUSD 15m #MACD Cross Up 📈 - Open (102.85), Close (107.53), High (107.67), Low (102.85), Volume (4805.4439999999995) $AAVEUSD #AAVEUSD $AAVE #AAVE https://t.co/KSyBVx7Gzo","['MACD', 'AAVEUSD', 'AAVE']"
109,2022-05-30 12:14:48+00:00,"$AAVE
✅  Increased 3.94% in 4.4 hour(s)
💵 Price - 107.00000000 USDT
⏱️ [30 May] - 12:14:48 UTC
#AAVE #AAVEUSDT #CryptoBOT","['AAVE', 'AAVEUSDT', 'CryptoBOT']"
110,2022-05-30 12:10:14+00:00,"SIGNAL #AAVE #AAVEUSDT :

▶ Buy now At or Under 102.3

✅Target1= 103.0

✅Target2= 104.5

✅Target3= 106.0

⛔ Stop Loss= 100.4

⚠ Gooooo

Tell me someone who cathed this!!! 🤑

#SPOT #BTC #bitcoinmillionaire

To Be part of our VIP SIGNALS channel NOW, PM ME! https://t.co/xxCbHqCROV","['AAVE', 'AAVEUSDT', 'SPOT', 'BTC', 'bitcoinmillionaire']"
111,2022-05-30 12:10:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 1.26%. It was previously 1.27%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
112,2022-05-30 12:10:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 2.52%. It was previously 2.53%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
113,2022-05-30 11:17:32+00:00,"#Aave

Moving In Descending Broadening Wedge ✍️✍️✍️...!!!

Expecting Upside Breakout 🔥🔥🔥...!!!

Incase Of Breakout Expecting 90 % Bullish Rally ☑️☑️☑️...!!!

#Aavegotchi #Aaveusdt #Aavecoin #Aavebtc #Crypto #Cryptocurrency https://t.co/izay1Ca20s","['Aave', 'Aavegotchi', 'Aaveusdt', 'Aavecoin', 'Aavebtc', 'Crypto', 'Cryptocurrency']"
114,2022-05-30 11:10:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 2.51%. It was previously 2.52%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
115,2022-05-30 11:00:00+00:00,"↑ Aave V2 Borrow APY for USDC on Polygon is 2.68%. It was previously 2.67%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
116,2022-05-30 10:36:25+00:00,#AAVE stop https://t.co/YNHLUCh1G7,['AAVE']
117,2022-05-30 10:20:00+00:00,"↑ Aave V2 Borrow APY for USDC on Polygon is 2.67%. It was previously 2.66%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
118,2022-05-30 10:20:00+00:00,"↑ Aave V2 Deposit APY for USDC on Polygon is 1.42%. It was previously 1.4%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
119,2022-05-30 10:15:00+00:00,"↓ Aave V2 Deposit APY for USDC on Polygon is 1.4%. It was previously 1.41%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
120,2022-05-30 09:57:35+00:00,"#AAVE UPDATE 

AAVE hit the target of mine✔️

+9.5% profited😎 https://t.co/I5VKNAtl7J",['AAVE']
121,2022-05-30 09:55:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 1.25%. It was previously 1.26%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
122,2022-05-30 09:45:00+00:00,"↓ Aave V2 Borrow APY for USDC on Polygon is 2.66%. It was previously 2.67%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
123,2022-05-30 09:31:26+00:00,@MetaverseNEOM @StaniKulechov @LensProtocol I respect all developers of #AAVE .Great team,['AAVE']
124,2022-05-30 09:30:39+00:00,@MetaverseNEOM @StaniKulechov @LensProtocol Extremely bullish on #AAVE,['AAVE']
125,2022-05-30 09:30:09+00:00,@MetaverseNEOM @StaniKulechov @LensProtocol It’s already sir #AAVE,['AAVE']
126,2022-05-30 09:20:00+00:00,"↓ Aave V2 Deposit APY for USDC on Polygon is 1.41%. It was previously 1.42%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
127,2022-05-30 09:15:10+00:00,"💦 AAVEUSD 15m #MACD Cross Down 📉 - Open (103.24), Close (102.01), High (103.37), Low (101.78), Volume (397.06100000000004) $AAVEUSD #AAVEUSD $AAVE #AAVE https://t.co/KSyBVx7Gzo","['MACD', 'AAVEUSD', 'AAVE']"
128,2022-05-30 08:54:22+00:00,"🚓 #GMT and 14 Others,  🟢 8 🔴 7

🇰🇷 20.67억원
🇺🇸 $1,768,845
🇯🇵 ¥194,287,017
🇪🇺 €1,497,113
🇨🇳 11,419,178元

🎉Upflow volume Now, Upbit(Korea)
#GMT #WEMIX #SOL #AVAX #STRK #AAVE #DOT #XEC https://t.co/KwQ0s5Uqol","['GMT', 'GMT', 'WEMIX', 'SOL', 'AVAX', 'STRK', 'AAVE', 'DOT', 'XEC']"
129,2022-05-30 08:30:00+00:00,"↓ Aave V2 Borrow APY for USDC on Polygon is 2.67%. It was previously 2.68%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
130,2022-05-30 08:30:00+00:00,"↓ Aave V2 Deposit APY for USDC on Polygon is 1.42%. It was previously 1.43%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
131,2022-05-30 08:26:52+00:00,"@cryptocom DeFi Wallet 
supports $HEC!

Thanks a lot, that's great! 

https://t.co/aNt5DerUZb DeFi Wallet is a crypto wallet to store, earn and grow your crypto assets like NFT and Bitcoin

Easily manage 500+ coins, including #ATOM, #AAVE, #DOT, #ETH, #BTC, #CRO &amp; #HEC https://t.co/FY17nvnHlm","['ATOM', 'AAVE', 'DOT', 'ETH', 'BTC', 'CRO', 'HEC']"
132,2022-05-30 08:20:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 2.5%. It was previously 2.51%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
133,2022-05-30 08:19:51+00:00,"🚄 #WEMIX and 14 Others,  🟢 8 🔴 7

🇰🇷 30.2억원
🇺🇸 $2,584,234
🇯🇵 ¥283,848,090
🇪🇺 €2,187,241
🇨🇳 16,683,111元

🎉Upflow volume Now, Upbit(Korea)
#WEMIX #SOL #EOS #AVAX #SXP #AAVE #BAT #MLK https://t.co/9v0lpZoB52","['WEMIX', 'WEMIX', 'SOL', 'EOS', 'AVAX', 'SXP', 'AAVE', 'BAT', 'MLK']"
134,2022-05-30 08:07:22+00:00,"Top 5 cryptocurrencies to watch this week: #BTC, #ETH, #XTZ, #KCS, #AAVE 
https://t.co/Os13vPbMEz","['BTC', 'ETH', 'XTZ', 'KCS', 'AAVE']"
135,2022-05-30 08:03:26+00:00,"#Bitcoin  was up to $30.674,21. May #ETH, #XTZ, #KCS and #AAVE rally in the near term? 🔥
https://t.co/WBhvDmVeTp

#cryptocurrency #newmoon","['Bitcoin', 'ETH', 'XTZ', 'KCS', 'AAVE', 'cryptocurrency', 'newmoon']"
136,2022-05-30 07:48:47+00:00,"$AAVE
✅  Increased 3.60% in 5.7 hour(s)
💵 Price - 102.90000000 USDT
⏱️ [30 May] - 07:48:47 UTC
#AAVE #AAVEUSDT #CryptoBOT","['AAVE', 'AAVEUSDT', 'CryptoBOT']"
137,2022-05-30 07:46:40+00:00,"Here we present you our #Giveaway winner for this month!

Congrats to @Yuhai0911 for winning $100 in #AAVE!

Thank you all for your participation and we are looking forward to seeing you at our next Giveaway!

#ETH #blockchain #DeFi #cryptocurrency #cryptonews #crypto #InstaSwap https://t.co/UzrAUl3eyB","['Giveaway', 'AAVE', 'ETH', 'blockchain', 'DeFi', 'cryptocurrency', 'cryptonews', 'crypto', 'InstaSwap']"
138,2022-05-30 07:45:00+00:00,"↓ Aave V2 Deposit APY for USDT on Polygon is 1.24%. It was previously 1.25%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
139,2022-05-30 07:36:08+00:00,$AAVE / USDT: $AAVE / $USDT It proceeded according to the analysis done in the past. It was able to break its $ 90 resistance and grow to $ 119 and $ 144. #AAVE #AAVEUSDT #BTC #BTCUSD #LUNA #LUNC #UST ….. …………….. …………… …………….… https://t.co/Fm2QZRGiA5 https://t.co/aDhoacMfcw,"['AAVE', 'AAVEUSDT', 'BTC', 'BTCUSD', 'LUNA', 'LUNC', 'UST']"
140,2022-05-30 07:21:48+00:00,"$BCH $AAVE $ZEC 15m
BEST Trading Indicator is one of those tools that will help you make smarter decisions about your investments by giving you an edge over other traders who aren’t using it. It gives high quality signals !
#BCH #Aave  #Zcash #altcoin 

https://t.co/ptEoRUaCDC https://t.co/iZgj0I24Tw","['BCH', 'Aave', 'Zcash', 'altcoin']"
141,2022-05-30 07:07:21+00:00,"#AAVE  Made +153.40% Profits in 10X lev from our entry  #Binance #bybit #Coinbase #Bitcoin 

💥To get this type of signals ⬇️

https://t.co/38vA3cvnP8 https://t.co/nGhZaRa6pB","['AAVE', 'Binance', 'bybit', 'Coinbase', 'Bitcoin']"
142,2022-05-30 07:06:25+00:00,"Top 5 cryptocurrencies to watch this week!
#BTC #ETH #XTZ #KCS #AAVE
If the bulls succeed to push the price of #BTCUSDT pair above the 20-day EMA $30.538, the pair could pick a momentum and rally could reach the 50-day (SMA) of $35.181.
More on this link👇
https://t.co/sOJRwqsH1Y","['BTC', 'ETH', 'XTZ', 'KCS', 'AAVE', 'BTCUSDT']"
143,2022-05-30 06:30:06+00:00,"Top 5 cryptocurrencies to watch this week: #BTC, #ETH, #XTZ, #KCS, #AAVE https://t.co/hHiXTXEv3S via @cointelegraph","['BTC', 'ETH', 'XTZ', 'KCS', 'AAVE']"
144,2022-05-30 06:15:03+00:00,"💦 AAVEUSD 15m #MACD Cross Up 📈 - Open (100.2), Close (101.34), High (101.44), Low (99.9), Volume (1790.1399999999999) $AAVEUSD #AAVEUSD $AAVE #AAVE https://t.co/KSyBVx7Gzo","['MACD', 'AAVEUSD', 'AAVE']"
145,2022-05-30 06:07:11+00:00,#AAVE 15 mins tf transition play https://t.co/neOTdY1Lgw,['AAVE']
146,2022-05-30 06:05:00+00:00,"↓ Aave V2 Deposit APY for USDC on Polygon is 1.44%. It was previously 1.45%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
147,2022-05-30 05:45:00+00:00,"↑ Aave V2 Deposit APY for USDC on Polygon is 1.45%. It was previously 1.44%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
148,2022-05-30 04:57:48+00:00,"🚓 #DKA and 14 Others,  🟢 7 🔴 8

🇰🇷 18.66억원
🇺🇸 $1,597,417
🇯🇵 ¥175,457,687
🇪🇺 €1,352,020
🇨🇳 10,312,488元

🎉Upflow volume Now, Upbit(Korea)
#DKA #SOL #STX #AAVE #ENJ #FCT2 #MOC https://t.co/F1ggtB01S0","['DKA', 'DKA', 'SOL', 'STX', 'AAVE', 'ENJ', 'FCT2', 'MOC']"
149,2022-05-30 04:45:05+00:00,"💦 AAVEUSD 15m #MACD Cross Down 📉 - Open (98.93), Close (98.69), High (98.93), Low (98.42), Volume (281.207) $AAVEUSD #AAVEUSD $AAVE #AAVE https://t.co/KSyBVx7Gzo","['MACD', 'AAVEUSD', 'AAVE']"
150,2022-05-30 04:35:00+00:00,"↓ Aave V2 Borrow APY for USDT on Polygon is 2.49%. It was previously 2.5%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
151,2022-05-30 04:16:58+00:00,"Top 5 #cryptocurrencies to watch this week: #BTC, #ETH, #XTZ, #KCS, #AAVE 
https://t.co/MVQ4mjjHtL","['cryptocurrencies', 'BTC', 'ETH', 'XTZ', 'KCS', 'AAVE']"
152,2022-05-30 04:09:55+00:00,"📊 DeFi Coins Market Cap vs TVL (USD)

$MKR $AAVE $CRV $LDO $UNI $CVX $COMP $CAKE $INST $SUSHI $BAL $FXS 

➡️ Follow @CoinPatrolCom 💙

#TVL #MarketCap #DeFi #DeFiCoins #Maker #Aave #CurveDAO #LidoDAO #Uniswap #ConvexFinance #Compound #PancakeSwap #Instadapp #Sushi #Balancer https://t.co/SoezemmUY1","['TVL', 'MarketCap', 'DeFi', 'DeFiCoins', 'Maker', 'Aave', 'CurveDAO', 'LidoDAO', 'Uniswap', 'ConvexFinance', 'Compound', 'PancakeSwap', 'Instadapp', 'Sushi', 'Balancer']"
153,2022-05-30 04:06:33+00:00,"📊 Top DeFi Coins by Market Capitalization

$STETH $DAI $LINK $UNI $CETH $FRAX $AAVE $CUSDC $MKR $GRT $CAKE $RUNE 

➡️ Follow @CoinPatrolCom 💙

#MarketCap
#DeFi #DeFiCoins #LidoStakedEther #Dai #Chainlink #Uniswap #cETH #Frax #Aave #cUSDC #Maker #TheGraph @pancakeswap @THORChain https://t.co/8JboPBeJ8n","['MarketCap', 'DeFi', 'DeFiCoins', 'LidoStakedEther', 'Dai', 'Chainlink', 'Uniswap', 'cETH', 'Frax', 'Aave', 'cUSDC', 'Maker', 'TheGraph']"
154,2022-05-30 03:35:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 2.5%. It was previously 2.49%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
155,2022-05-30 03:20:00+00:00,"↑ Aave V2 Borrow APY for USDC on Polygon is 2.7%. It was previously 2.64%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
156,2022-05-30 03:20:00+00:00,"↑ Aave V2 Deposit APY for USDC on Polygon is 1.44%. It was previously 1.39%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
157,2022-05-30 03:15:00+00:00,"↓ Aave V2 Borrow APY for USDC on Polygon is 2.64%. It was previously 2.65%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
158,2022-05-30 03:10:00+00:00,"↓ Aave V2 Borrow APY for USDC on Polygon is 2.65%. It was previously 2.66%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
159,2022-05-30 03:10:00+00:00,"↓ Aave V2 Deposit APY for USDC on Polygon is 1.39%. It was previously 1.4%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
160,2022-05-30 03:05:00+00:00,"↓ Aave V2 Borrow APY for USDC on Polygon is 2.66%. It was previously 2.68%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
161,2022-05-30 03:02:40+00:00,"$AAVE 15 minutes ☀️

Entry Signal Time: 28/5 19:45
BINANCE:AAVEUSDT
Direction: Long
TP price: 100.8
Pips/Points gained: 4.9
% move: 5.1%

Subscribe NOW to our trading signals: https://t.co/vNNXhEvKEU

#AAVE #AAVEUSDT #crypto https://t.co/tCFuOUEU1z","['AAVE', 'AAVEUSDT', 'crypto']"
162,2022-05-30 02:55:01+00:00,"↓ Aave V2 Borrow APY for USDC on Polygon is 2.68%. It was previously 2.69%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
163,2022-05-30 02:34:25+00:00,"Oh #BTC #ETH #LTC #ALGO #AAVE #ADA #XRP #DGB #DOT #REN #XLM #BAT #QNT #AVAX

We goin up UP tonight. I feel you…","['BTC', 'ETH', 'LTC', 'ALGO', 'AAVE', 'ADA', 'XRP', 'DGB', 'DOT', 'REN', 'XLM', 'BAT', 'QNT', 'AVAX']"
164,2022-05-30 02:23:34+00:00,"13,000 #ETH (24,314,869.397 USD) transfer from #WrappedEther to #Aave 
 
https://t.co/aQzpE1h3O5","['ETH', 'WrappedEther', 'Aave']"
165,2022-05-30 02:20:01+00:00,"↓ Aave V2 Borrow APY for DAI on Polygon is 2.57%. It was previously 2.58%. 
#defiratealert  #Aave  #DAI  #Polygon","['defiratealert', 'Aave', 'DAI', 'Polygon']"
166,2022-05-30 02:15:00+00:00,"↓ Aave V2 Borrow APY for USDC on Polygon is 2.69%. It was previously 2.7%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
167,2022-05-30 02:12:24+00:00,#AAVE turbo chad buyer vs #USDT virgin sidelined stablecoin holder,"['AAVE', 'USDT']"
168,2022-05-30 02:10:00+00:00,"↑ Aave V2 Borrow APY for DAI on Polygon is 2.58%. It was previously 2.57%. 
#defiratealert  #Aave  #DAI  #Polygon","['defiratealert', 'Aave', 'DAI', 'Polygon']"
169,2022-05-30 02:05:52+00:00,"$AAVE
✅  Increased 3.77% in 13.9 hour(s)
💵 Price - 99.30000000 USDT
⏱️ [30 May] - 02:05:50 UTC
#AAVE #AAVEUSDT #CryptoBOT","['AAVE', 'AAVEUSDT', 'CryptoBOT']"
170,2022-05-30 02:05:00+00:00,"↑ Aave V2 Borrow APY for USDC on Polygon is 2.7%. It was previously 2.69%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
171,2022-05-30 02:00:00+00:00,"↑ Aave V2 Deposit APY for DAI on Polygon is 1.18%. It was previously 1.17%. 
#defiratealert  #Aave  #DAI  #Polygon","['defiratealert', 'Aave', 'DAI', 'Polygon']"
172,2022-05-30 01:32:44+00:00,"Easily manage 500+ coins, including #ATOM, #AAVE, #DOT, #ETH, #BTC, and #CRO

Launch DeFi Wallet 👉 https://t.co/Qler4UfXzQ

🔑 Your Keys, Your Crypto

*https://t.co/vCNztATSCO DeFi Wallet Listings are separated from https://t.co/vCNztATSCO App and Exchange Listings.","['ATOM', 'AAVE', 'DOT', 'ETH', 'BTC', 'CRO']"
173,2022-05-30 01:01:26+00:00,"Ok I’m so confused why he talks like that. 😂 I lost it when he told a white lady, “Nigh’ sistah” 🤣 reminds me of Awkwafina 
#BoschLegacy #AAVE #blaccent https://t.co/mD9m0ITtJL","['BoschLegacy', 'AAVE', 'blaccent']"
174,2022-05-30 00:34:38+00:00,"Top 5 cryptocurrencies to watch this week: BTC, ETH, XTZ, KCS, #AAVE 

#Bitcoin is attempting to form a higher low at $28,630 and if that happens, ETH, XTZ, KCS and #AAVE may rally in the near term.

After... 

https://t.co/QqA5OJl13t
#PriceAnalysis https://t.co/IiOehIjd7r","['AAVE', 'Bitcoin', 'AAVE', 'PriceAnalysis']"
175,2022-05-30 00:05:00+00:00,"↑ Aave V2 Borrow APY for DAI on Polygon is 2.59%. It was previously 2.58%. 
#defiratealert  #Aave  #DAI  #Polygon","['defiratealert', 'Aave', 'DAI', 'Polygon']"
176,2022-05-29 22:55:00+00:00,"↓ Aave V2 Deposit APY for USDC on Polygon is 1.43%. It was previously 1.44%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
177,2022-05-29 22:50:34+00:00,"Potential top formation found on Aave /usdt
Current price 94.9.

Best position: Short!!
Use your analysis to set your stop loss.

#LasolexVentures
#Aave
#usdt
#Crypto https://t.co/nlDD7J1rOF","['LasolexVentures', 'Aave', 'usdt', 'Crypto']"
178,2022-05-29 22:45:00+00:00,"↑ Aave V2 Deposit APY for USDC on Polygon is 1.44%. It was previously 1.43%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
179,2022-05-29 22:45:00+00:00,"↑ Aave V2 Borrow APY for USDC on Polygon is 2.69%. It was previously 2.68%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
180,2022-05-29 22:40:01+00:00,"↑ Aave V2 Borrow APY for USDC on Polygon is 2.68%. It was previously 2.67%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
181,2022-05-29 22:40:01+00:00,"↑ Aave V2 Deposit APY for USDC on Polygon is 1.43%. It was previously 1.41%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
182,2022-05-29 22:35:00+00:00,"↓ Aave V2 Borrow APY for USDC on Polygon is 2.67%. It was previously 2.72%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
183,2022-05-29 22:35:00+00:00,"↓ Aave V2 Deposit APY for USDC on Polygon is 1.41%. It was previously 1.47%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
184,2022-05-29 22:30:05+00:00,"💦 AAVEUSD 15m #MACD Cross Up 📈 - Open (94.38), Close (94.55), High (94.8), Low (94.28), Volume (391.523) $AAVEUSD #AAVEUSD $AAVE #AAVE https://t.co/KSyBVx7Gzo","['MACD', 'AAVEUSD', 'AAVE']"
185,2022-05-29 22:30:00+00:00,"↓ Aave V2 Deposit APY for USDC on Polygon is 1.47%. It was previously 1.48%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
186,2022-05-29 22:30:00+00:00,"↓ Aave V2 Borrow APY for USDC on Polygon is 2.72%. It was previously 2.73%. 
#defiratealert  #Aave  #USDC  #Polygon","['defiratealert', 'Aave', 'USDC', 'Polygon']"
187,2022-05-29 22:15:00+00:00,"↑ Aave V2 Deposit APY for USDT on Polygon is 1.25%. It was previously 1.24%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
188,2022-05-29 22:05:00+00:00,"↑ Aave V2 Borrow APY for USDT on Polygon is 2.51%. It was previously 2.5%. 
#defiratealert  #Aave  #USDT  #Polygon","['defiratealert', 'Aave', 'USDT', 'Polygon']"
189,2022-05-29 21:50:16+00:00,"According to @coinmetrics, #TRON ranks first in the number of active address compared to #BTC, #ETH, #XRP, #LINK, #XLM, #BNB, #DOGE, #MANA, #ADA, #QNT, #LTC, #DOT, #ZEC, #EOS, #NEO, #1INCH, #AAVE and #QNT 🔥 https://t.co/sEiTT4VblM","['TRON', 'BTC', 'ETH', 'XRP', 'LINK', 'XLM', 'BNB', 'DOGE', 'MANA', 'ADA', 'QNT', 'LTC', 'DOT', 'ZEC', 'EOS', 'NEO', '1INCH', 'AAVE', 'QNT']"
190,2022-05-29 20:53:29+00:00,"Top 5 #Cryptocurrencies to watch this week: #BTC, #ETH, #XTZ, #KCS, #Aave https://t.co/ixIRmV2qT8","['Cryptocurrencies', 'BTC', 'ETH', 'XTZ', 'KCS', 'Aave']"
191,2022-05-29 20:19:39+00:00,"🚨🚨 CRYPTO NEWS ALERT! 🚨🚨

Top 5 cryptocurrencies to watch this week: BTC, ETH, XTZ, KCS, AAVE

https://t.co/3Bpclg7Kqs

#Markets #Bitcoin #Ethereum #Tezos #KuCoinToken #Aave #Priceanalysis #Crypto #BTC #ETH #DOGE","['Markets', 'Bitcoin', 'Ethereum', 'Tezos', 'KuCoinToken', 'Aave', 'Priceanalysis', 'Crypto', 'BTC', 'ETH', 'DOGE']"
192,2022-05-29 20:16:28+00:00,"Top 5 #Cryptocurrencies to watch this week: $BTC, ETH, XTZ, KCS, #Aave

#crypto #cryptocurrencies #cryptonews https://t.co/eyuqRQYNoK","['Cryptocurrencies', 'Aave', 'crypto', 'cryptocurrencies', 'cryptonews']"
